Set_ID,Time,end_gen,ngen_expt,Ne,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_neutral,shape,scale,mut_ratio,proj,LDdelta,pa,Vs,randomise,pdelta_method,bdelta_method,vA_true,vA_est,pdelta_est,pdelta_var_est,bdelta_intercept_est,bdelta_slope_est,seg_sites,bdelta_var_est,va_lost
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,32:28.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,1.85E-11,1.85E-07,6.15E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.02476532,0.004817876,2,2.790160639,-0.003979674,0.000870014,1370,8.44942529263483e-06_1.93915938211684e-05_-2.18024989110601e-07,3.02E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,46:03.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,1.91E-11,1.91E-07,6.36E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.023575413,-0.000387487,0.001073029,224.7800527,0.000746096,-0.002799863,1394,8.17489855142562e-06_1.97915955842761e-05_1.61576435289337e-06,4.19E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,00:50.7,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,1.97E-11,1.97E-07,6.58E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.019488006,-0.000206698,0.000808159,236.6322238,-0.000765552,0.004015564,1435,6.77507682010943e-06_1.64525344905584e-05_4.22252154037477e-07,4.36E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,16:03.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.04E-11,2.04E-07,6.79E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.024463959,7.32E-05,0.000979875,255.4330649,-0.003679958,0.000596016,1589,6.17607663202238e-06_1.7371668071977e-05_1.84505919171388e-07,4.93E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,34:51.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.10E-11,2.10E-07,7.00E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.033198062,0.012144649,0.207711667,0.425989059,-0.000274246,0.000204955,1576,7.28799506716883e-06_2.07827820844051e-05_-1.460090912979e-06,3.62E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,46:00.7,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.16E-11,2.16E-07,7.21E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.045814862,0.01681891,2,3.867203255,0.003332408,0.000927346,1644,8.56248997187445e-06_1.82140355171216e-05_-7.36082445486659e-09,7.51E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,58:10.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.23E-11,2.23E-07,7.42E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.038594765,0.01663966,2,2.389811464,0.002369216,0.00636744,1719,7.64077672773703e-06_1.65487178643095e-05_1.00072013641473e-06,4.37E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,11:46.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.29E-11,2.29E-07,7.64E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.024198709,0.005477536,2,9.001175812,-0.003580706,-0.005831543,1742,6.30703175946852e-06_1.6602196310967e-05_-4.56221975148853e-07,3.10E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,27:51.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.35E-11,2.35E-07,7.85E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.034397322,0.004917236,2,8.701834748,-0.001942388,-0.003261556,1778,5.32059290097395e-06_1.62275756134974e-05_-1.4248173620443e-06,8.02E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,40:31.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.42E-11,2.42E-07,8.06E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.040943708,0.014547864,2,2.908480075,0.004177249,0.000925766,1823,8.03965528567502e-06_1.53669746813388e-05_-3.22742462530548e-07,5.58E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,54:30.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.48E-11,2.48E-07,8.27E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.027340002,0.006188121,2,8.795213501,-0.000242821,0.000141058,1866,5.57454140572339e-06_1.45735227838845e-05_6.47095534132256e-07,5.21E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,10:00.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.55E-11,2.55E-07,8.48E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.033480081,0.004026752,2,65.35958554,-0.000286441,-0.004088892,1990,5.76210010361785e-06_1.31955255272264e-05_1.40843867164663e-07,4.77E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,22:30.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.61E-11,2.61E-07,8.70E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.033460696,0.011425254,2,3.548534459,-0.002159802,0.008904903,1915,5.163923715592e-06_1.31644402998388e-05_-3.68166520640647e-07,5.96E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,35:42.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.67E-11,2.67E-07,8.91E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.033406703,0.008085464,2,6.737121039,0.00194428,0.001803407,1954,4.34775355124649e-06_1.23063212157187e-05_3.20394517617121e-07,4.83E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,48:18.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.74E-11,2.74E-07,9.12E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.034252599,0.016846611,2,1.486251311,0.000794831,-0.002785743,2063,5.04289272628556e-06_1.58106894841734e-05_3.63993688789434e-07,5.15E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,05:55.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.80E-11,2.80E-07,9.33E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.02792341,0.006089712,0.721054671,3.36674514,-0.003783861,-0.002537543,2194,3.96453037889815e-06_1.03611669395461e-05_1.4378116030576e-07,0.000115614
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,23:12.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.86E-11,2.86E-07,9.55E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.033345592,0.004291583,2,14.54399698,0.000191367,-0.004477234,2099,3.67428591604611e-06_1.07247305776899e-05_5.8133442813978e-07,5.61E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,40:35.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.93E-11,2.93E-07,9.76E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.025980422,0.004048035,2,20.90306419,0.001971709,0.006021335,2150,5.08954424819876e-06_9.92277276183203e-06_-2.73653897748775e-07,7.28E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,01:55.7,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,2.99E-11,2.99E-07,9.97E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.043088926,0.018244362,1.36139948,1.397447417,-0.00247879,-0.002736295,2258,5.24988795665914e-06_1.34252352936368e-05_4.39655298086274e-07,4.85E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,15:32.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.05E-11,3.05E-07,1.02E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.030667305,-0.000232874,0.000457086,422.401701,0.001218948,0.00081367,2271,3.3659729001658e-06_8.02379145345645e-06_-8.18428492969973e-08,9.17E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,43:13.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.12E-11,3.12E-07,1.04E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.045637484,0.038114134,-0.895486629,0.048470207,0.002840472,-0.003021524,2333,5.60896782178678e-06_1.31052759752448e-05_1.79877195487258e-07,7.53E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,07:21.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.18E-11,3.18E-07,1.06E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.054060157,0.029808787,1.203205227,0.925717047,0.001449676,-0.00152142,2432,6.60064354227752e-06_1.47802512536822e-05_-4.05038936422624e-07,9.91E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,21:33.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.25E-11,3.25E-07,1.08E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.044007644,0.020707231,2,-2.356506209,0.001552221,-0.005260601,2442,4.89380611546752e-06_1.08095848074301e-05_-9.0166360750056e-07,8.84E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,41:14.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.31E-11,3.31E-07,1.10E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.061081232,0.028585501,1.715585908,1.742472744,-5.34E-06,-0.00296246,2529,5.59065393407091e-06_1.30422420319357e-05_-5.1136622271929e-07,9.02E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,03:07.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.37E-11,3.37E-07,1.12E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.052974781,0.022480938,1.431483988,1.657852215,-0.001182145,-0.000419456,2582,5.7664327400946e-06_1.08148979119467e-05_-4.70733532131553e-07,0.000121109
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,24:48.2,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.44E-11,3.44E-07,1.15E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.039588575,0.0047114,0.443294776,3.311796974,0.002348428,0.002044127,2583,3.18171204629913e-06_8.78890584845257e-06_-2.32122312607548e-07,7.99E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,48:24.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.50E-11,3.50E-07,1.17E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.053667282,0.035731229,1.360016371,0.675356403,0.000178424,-8.53E-05,2708,5.61490898787147e-06_1.21587474022314e-05_-4.11268899808574e-07,9.77E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,07:27.2,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.56E-11,3.56E-07,1.19E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.062089198,0.047490585,1.934010331,1.237787325,0.002568314,3.05E-05,2755,5.86929492466094e-06_1.4082910550618e-05_3.68858021574924e-07,9.10E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,28:28.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.63E-11,3.63E-07,1.21E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.036053568,0.0068752,2,15.58739735,0.000214473,0.002525172,2690,3.7810831962229e-06_8.7255215177606e-06_-1.85729430420578e-07,8.97E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,50:55.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.69E-11,3.69E-07,1.23E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.053323044,0.013875137,1.112981975,2.132874292,-0.00115478,0.006410715,2728,3.60671680718224e-06_9.21447321926591e-06_5.05358020268268e-07,7.02E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,14:13.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.75E-11,3.75E-07,1.25E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.041763184,0.013057137,1.064131932,1.676740414,0.00250211,0.002132127,2833,4.70552269924167e-06_9.18034155326811e-06_6.79841219124369e-07,8.97E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,34:47.7,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.82E-11,3.82E-07,1.27E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.058561555,0.030959609,0.246953949,0.409716085,-0.001442949,-0.004172194,2829,4.71637396857261e-06_1.30631088481143e-05_6.58196501052608e-08,7.41E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,53:23.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.88E-11,3.88E-07,1.29E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.04441277,0.011755377,1.482509127,3.279461535,0.001718135,-0.002734603,2894,4.47902884862159e-06_1.00937619955259e-05_-3.36893856219858e-08,0.000124836
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,11:12.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,3.95E-11,3.95E-07,1.32E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.042300735,0.017886502,2,4.390600053,0.002275935,-0.001601511,2923,3.7793417954946e-06_1.02354947644532e-05_1.51575073194288e-07,8.05E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,26:03.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.01E-11,4.01E-07,1.34E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.058007435,0.028728229,2,4.830056417,0.000945052,-0.00235968,2961,4.58438361943135e-06_1.09390773910398e-05_-4.48043493540472e-07,0.000107563
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,50:10.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.07E-11,4.07E-07,1.36E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.048226482,0.014641412,1.336447972,1.922404611,0.001327816,-0.003552295,3032,3.87835399445908e-06_7.58675360655333e-06_2.81392298309158e-07,8.89E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,10:56.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.14E-11,4.14E-07,1.38E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.033813162,0.003888663,0.704944623,4.175730613,-0.000448767,-0.001681354,3148,2.45281616565517e-06_5.90199576947929e-06_4.34487592654688e-07,9.21E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,28:52.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.20E-11,4.20E-07,1.40E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.03635961,0.010064105,2,4.615036287,-0.000261363,-0.000485269,3096,3.66597340555141e-06_7.66401782197779e-06_-3.04752678120478e-08,0.000110554
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,50:29.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.26E-11,4.26E-07,1.42E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.042193639,0.048630127,0.39087936,0.257898937,-0.000874605,0.000816648,3218,4.75692339632905e-06_1.03080630367408e-05_2.47807610618923e-07,0.000106443
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,15:51.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.33E-11,4.33E-07,1.44E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.050136799,0.03203251,0.749099362,0.574431075,0.002379364,0.00184751,3189,4.52130057277078e-06_8.63317502461025e-06_-4.65278921812665e-08,0.000104907
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,30:08.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.39E-11,4.39E-07,1.46E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.048088955,0.018943512,2,2.552717595,-0.00153993,0.000373227,3285,3.49197318039078e-06_8.82052512735505e-06_-9.61414434192441e-08,0.00012099
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,56:26.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.45E-11,4.45E-07,1.48E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.063576471,0.040212645,1.022668346,1.242469553,-0.003146592,0.002438974,3273,4.4857714158255e-06_1.08246078507267e-05_-9.36389202716536e-09,7.83E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,19:27.2,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.52E-11,4.52E-07,1.51E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.072152205,0.048279822,1.52321223,1.228657679,-0.001713316,0.002781062,3381,4.42523798917337e-06_1.16689902140077e-05_4.16923020789119e-07,9.75E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,37:25.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.58E-11,4.58E-07,1.53E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.060327356,0.026387618,2,6.826148484,0.000749304,0.00064506,3450,4.27997411667426e-06_7.74248668970032e-06_1.3160287926869e-07,8.95E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,57:53.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.65E-11,4.65E-07,1.55E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.063575658,0.024410671,1.739578155,2.134344092,-0.003377313,-0.000365938,3461,3.80426878633804e-06_8.1380534529169e-06_-2.39176338800527e-08,8.33E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,22:21.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.71E-11,4.71E-07,1.57E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.055859923,0.029821017,0.587505635,0.926823547,-0.002948667,-0.00067685,3429,4.0298943169903e-06_9.77767061607809e-06_-3.05398497968948e-09,0.000116738
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,43:58.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.77E-11,4.77E-07,1.59E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.059425324,0.020009074,1.655815918,3.745032657,0.001482395,-0.005351878,3499,3.24582003804156e-06_9.13592940404985e-06_2.19433805329195e-07,0.000134797
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,06:27.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.84E-11,4.84E-07,1.61E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.060342095,0.014777395,1.634612487,2.374806427,0.003248736,-0.000564411,3594,2.87453173363011e-06_6.96493128218081e-06_1.62848161370932e-07,9.66E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,27:14.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.90E-11,4.90E-07,1.63E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.063739492,0.049925686,1.69109886,1.828784088,-0.003152898,0.002598779,3583,3.90172858963016e-06_9.52030083053578e-06_-1.4126305278201e-07,0.00011384
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,51:03.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,4.96E-11,4.96E-07,1.65E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.072661624,0.056244655,0.169740148,0.341829591,0.002618049,0.003281226,3800,4.35627415220601e-06_1.01827092709781e-05_1.22540088954478e-07,0.000118023
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,11:03.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,5.03E-11,5.03E-07,1.68E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.06337584,0.015553736,2,-0.112891536,0.002112972,-0.001501993,3848,3.08027827654427e-06_7.81368722786427e-06_2.77948116039549e-07,0.000145941
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,34:32.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,5.09E-11,5.09E-07,1.70E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.06390774,0.03332191,0.398520587,0.334421231,-0.002296529,0.000705359,3884,3.95204467361493e-06_7.59954232536857e-06_1.06874913634832e-07,8.50E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,55:24.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,5.15E-11,5.15E-07,1.72E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.054521384,0.021375252,0.041149299,0.555954709,0.003720127,0.001171303,3821,3.04746580235433e-06_6.75562915123223e-06_-3.62505884105125e-09,0.000122343
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,20:03.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,5.22E-11,5.22E-07,1.74E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.061759105,0.033680826,1.617405252,3.084248975,-0.003875418,-0.004734456,3907,3.30528581503766e-06_8.70263054411879e-06_4.10567931954231e-07,0.000134276
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,49:40.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,5.28E-11,5.28E-07,1.76E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.068267881,0.029343694,0.923153431,0.647791055,0.001600395,-0.002418448,4065,3.12832576248131e-06_6.28637033437198e-06_1.48933167827921e-07,0.000119662
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,06:02.2,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,5.35E-11,5.35E-07,1.78E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.052571047,0.013260822,2,3.450763594,-0.000247224,-0.001894204,4040,2.61376490685947e-06_5.66695157793343e-06_1.68944824612741e-07,0.000162065
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,30:29.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,5.41E-11,5.41E-07,1.80E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.070188866,0.034426406,1.31656391,1.012051643,0.002222482,-0.001201401,4088,3.91615516391722e-06_7.3732693686872e-06_-1.35711296579235e-07,0.000129093
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,55:53.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,5.47E-11,5.47E-07,1.82E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.07604378,0.041600275,0.849920224,0.70113911,0.00138568,8.79E-05,4059,3.40708569616237e-06_7.13860164273252e-06_1.86248312822866e-07,0.000120597
vera.bio.ed.ac.uk_2024-06-17_16:24:15.907756_estimate_0.014_1000_10_3,22:37.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-08,5.54E-11,5.54E-07,1.85E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.089721837,0.058938802,0.780013635,0.759832367,-0.001849118,0.003958955,4162,3.99201261676999e-06_8.80375968827003e-06_7.75395904824127e-07,8.73E-05
