Set_ID,sim,Time,end_gen,ngen1,ngen2,Ne,n_ind,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_expt,shape,scale,mut_ratio,flip_sel_coef,Ve_w,Ve_w_expt,vA_true,vA_true_new,va_true,va_true_new,va_left,va_left_new,time_stamp_va_left
Set_15_a_bigwig_2025-03-25_12-37-20.661669_2.66060606060606e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 12:55:36.03607,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.66060606060606e-08,2.66060606060606e-07,0,0.3,0.1,0,0,1,1,0.0154306440472849,0.0136154456962926,0.0163959817035115,0.0144613916274671,0.012141880757992,0.0109568946122378,bigwig_2025-04-08_17-10-35.441886
Set_15_a_bigwig_2025-03-25_13-03-05.653318_3.80808080808081e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:23:03.241048,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.80808080808081e-08,3.80808080808081e-07,0,0.3,0.1,0,0,1,1,0.0244986373363316,0.021028296135982,0.0232431648381875,0.019863896672662,0.0151645512631885,0.0136603521224214,bigfoot_2025-04-08_17-07-12.113834
Set_15_a_bigwig_2025-03-25_13-30-05.619347_5.67272727272727e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:53:15.427907,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,5.67272727272727e-08,5.67272727272727e-07,0,0.3,0.1,0,0,1,1,0.0374998666627953,0.0324103954006799,0.0369017512301815,0.032208214151915,0.0263572197881932,0.023795850642475,bigwig_2025-04-08_17-17-56.002884
Set_15_a_bigwig_2025-03-25_13-58-20.644211_7.53737373737374e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:24:13.836407,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,7.53737373737374e-08,7.53737373737374e-07,0,0.3,0.1,0,0,1,1,0.0493211172121498,0.0432483924281481,0.0503240790967465,0.0437508688188658,0.0357930983917055,0.032115473825023,bigwig_2025-04-08_17-16-14.502133
Set_15_a_bigwig_2025-03-25_14-27-50.595968_9.54545454545455e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:56:22.0663,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,9.54545454545455e-08,9.54545454545455e-07,0,0.3,0.1,0,0,1,1,0.0611363445965031,0.0531022462617012,0.0633558373017333,0.0552530769605545,0.0451852465202418,0.0405117555166163,bigwig_2025-04-08_17-23-14.071133
Set_15_a_bigwig_2025-03-25_14-59-35.611705_1.12666666666667e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:29:34.381839,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.12666666666667e-07,1.12666666666667e-06,0,0.3,0.1,0,0,1,1,0.0741411277258235,0.0653559001151102,0.0730645406818246,0.0643183659073523,0.051592209732361,0.046674683294036,bigwig_2025-04-08_17-27-11.472754
Set_15_a_bigwig_2025-03-25_15-35-06.02332_1.29878787878788e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 16:08:09.136716,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.29878787878788e-07,1.29878787878788e-06,0,0.3,0.1,0,0,1,1,0.081221330001396,0.071191604859367,0.0867353571672265,0.0764982801489644,0.0633954138456297,0.0574043218868153,bigwig_2025-04-08_17-28-37.570685
Set_15_a_bigwig_2025-03-25_16-11-05.569303_1.52828282828283e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 16:46:24.172992,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.52828282828283e-07,1.52828282828283e-06,0,0.3,0.1,0,0,1,1,0.10793128483664,0.0929320278384987,0.104088392608241,0.0896570276162303,0.0700937092647746,0.0629051867746124,bigfoot_2025-04-08_18-43-42.799072
Set_15_a_bigyin_2025-03-25_12-37-20.832829_2.37373737373737e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 12:46:19.871204,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.37373737373737e-08,2.37373737373737e-07,0,0.3,0.1,0,0,1,1,0.014675390073438,0.0130002201217265,0.0150625965599484,0.0133805533973232,0.0110749060473753,0.0100067934482191,bigfoot_2025-04-08_18-57-24.108575
Set_15_a_bigyin_2025-03-25_12-37-20.833018_1.8e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 12:46:23.458462,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.8e-08,1.8e-07,0,0.3,0.1,0,0,1,1,0.0119535000715127,0.010633789199028,0.0111315167383395,0.00992364510836438,0.00832953718352944,0.00755747298128154,bigfoot_2025-04-08_19-06-28.345594
Set_15_a_bigyin_2025-03-25_12-37-20.83368_1.94343434343434e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 12:46:20.395183,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.94343434343434e-08,1.94343434343434e-07,0,0.3,0.1,0,0,1,1,0.0151690770694674,0.0129525306888989,0.0137283532372991,0.0117427608364863,0.00917831210703993,0.00823748201034439,bigfoot_2025-04-08_18-58-25.78152
Set_15_a_bigyin_2025-03-25_12-37-20.838106_2.08686868686869e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 12:46:32.253469,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.08686868686869e-08,2.08686868686869e-07,0,0.3,0.1,0,0,1,1,0.0123896512067042,0.0110783099304923,0.0118304835718078,0.0105385738522094,0.00857078339081595,0.00781480209117554,bigfoot_2025-04-08_19-20-17.072982
Set_15_a_bigyin_2025-03-25_12-50-35.567949_2.94747474747475e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:00:01.863528,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.94747474747475e-08,2.94747474747475e-07,0,0.3,0.1,0,0,1,1,0.0194009125905587,0.0163879597091521,0.0211435937662978,0.0181639827649095,0.0137558229470929,0.0123541511475965,bigfoot_2025-04-08_19-47-45.075908
Set_15_a_bigyin_2025-03-25_12-50-50.922164_3.09090909090909e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 12:59:57.601558,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.09090909090909e-08,3.09090909090909e-07,0,0.3,0.1,0,0,1,1,0.0208444702069079,0.0180249647626695,0.0205175940727756,0.0178551294796335,0.0144460867743041,0.0129770413172721,bigwig_2025-04-08_19-55-16.997282
Set_15_a_bigyin_2025-03-25_12-51-05.553842_3.23434343434343e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:00:20.479917,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.23434343434343e-08,3.23434343434343e-07,0,0.3,0.1,0,0,1,1,0.0211989706201925,0.0182495859818363,0.0238383716490663,0.0205045092962826,0.0167526745039107,0.0149198860307481,bigwig_2025-04-08_19-59-13.880265
Set_15_a_bigyin_2025-03-25_13-02-20.566394_3.52121212121212e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:12:20.309882,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.52121212121212e-08,3.52121212121212e-07,0,0.3,0.1,0,0,1,1,0.0213264567570514,0.0185376908496628,0.0230825611133357,0.0201527232429776,0.0171830922107543,0.0155066917396302,bigwig_2025-04-08_20-07-59.779562
Set_15_a_bigyin_2025-03-25_13-03-35.555877_4.09494949494949e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:14:15.787825,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,4.09494949494949e-08,4.09494949494949e-07,0,0.3,0.1,0,0,1,1,0.0293050531377328,0.0254581021500869,0.0261754625378699,0.0229153839710761,0.0184276035691591,0.0165234736822238,bigwig_2025-04-08_20-05-12.731033
Set_15_a_bigyin_2025-03-25_13-04-05.512153_4.38181818181818e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:14:25.581809,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,4.38181818181818e-08,4.38181818181818e-07,0,0.3,0.1,0,0,1,1,0.0267640077374693,0.0231754713784573,0.0263718608462516,0.0228485211996364,0.0187728465230154,0.01691104124919,bigwig_2025-04-08_20-09-34.15969
Set_15_a_bigyin_2025-03-25_13-04-05.525139_4.23838383838384e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:14:07.061706,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,4.23838383838384e-08,4.23838383838384e-07,0,0.3,0.1,0,0,1,1,0.0247311223509367,0.0218957757822385,0.0267551145017519,0.023674821946439,0.0189258969556697,0.0172144993640305,bigwig_2025-04-08_20-09-50.484399
Set_15_a_bigyin_2025-03-25_13-16-20.618086_4.52525252525253e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:26:33.314404,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,4.52525252525253e-08,4.52525252525253e-07,0,0.3,0.1,0,0,1,1,0.031081769898665,0.0271362888510118,0.0289615034931068,0.0252839647532601,0.0207578437667815,0.0186203154815508,bigfoot_2025-04-08_21-18-53.536967
Set_15_a_bigyin_2025-03-25_13-17-35.543802_4.81212121212121e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:27:56.926274,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,4.81212121212121e-08,4.81212121212121e-07,0,0.3,0.1,0,0,1,1,0.0268307065659388,0.0234376006138751,0.0316664639844992,0.0275939781130222,0.0217742569935891,0.0195603438785369,bigfoot_2025-04-08_21-29-08.141948
Set_15_a_bigyin_2025-03-25_13-17-50.762543_4.95555555555556e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:28:18.764013,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,4.95555555555556e-08,4.95555555555556e-07,0,0.3,0.1,0,0,1,1,0.032572979342522,0.0285724278468568,0.0320824754189781,0.0281498308529288,0.0217062210761262,0.0197101152594523,bigfoot_2025-04-08_21-38-03.065045
Set_15_a_bigyin_2025-03-25_13-18-05.556595_5.0989898989899e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:28:08.207211,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,5.0989898989899e-08,5.0989898989899e-07,0,0.3,0.1,0,0,1,1,0.0334260501432438,0.0292562533453911,0.0341915055166256,0.0298658038963761,0.0238586485236631,0.0216005239416327,bigfoot_2025-04-08_21-44-09.532174
Set_15_a_bigyin_2025-03-25_13-29-50.553843_5.52929292929293e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:40:18.762347,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,5.52929292929293e-08,5.52929292929293e-07,0,0.3,0.1,0,0,1,1,0.0389052195816959,0.034001435162198,0.0365438477327202,0.0320606441903801,0.0257330951800539,0.0232638755892059,bigfoot_2025-04-08_21-56-29.952704
Set_15_a_bigyin_2025-03-25_13-31-05.578693_5.81616161616162e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:41:59.80644,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,5.81616161616162e-08,5.81616161616162e-07,0,0.3,0.1,0,0,1,1,0.0359620656212816,0.0312515832671384,0.0375887039320465,0.0328329530874131,0.0261906000628953,0.0236257805192801,bigfoot_2025-04-08_22-24-25.126519
Set_15_a_bigyin_2025-03-25_13-31-20.498005_5.95959595959596e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:42:23.141848,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,5.95959595959596e-08,5.95959595959596e-07,0,0.3,0.1,0,0,1,1,0.0412235157127142,0.0340406978850882,0.0401916326589333,0.0342663473571155,0.0285760891930638,0.0255886953711624,bigwig_2025-04-08_22-34-44.947377
Set_15_a_bigyin_2025-03-25_13-31-35.56188_6.1030303030303e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:41:48.679789,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.1030303030303e-08,6.1030303030303e-07,0,0.3,0.1,0,0,1,1,0.0386502337893382,0.0333112257549315,0.0381184474122441,0.0331642406292657,0.0261593251367004,0.0237327929402593,bigwig_2025-04-08_22-41-51.096998
Set_15_a_bigyin_2025-03-25_13-43-35.632308_6.24646464646465e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:54:41.976051,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.24646464646465e-08,6.24646464646465e-07,0,0.3,0.1,0,0,1,1,0.0361576981258865,0.0317768425805843,0.0381018415794321,0.0336522279630689,0.0267058772091625,0.0242481582214541,bigwig_2025-04-08_22-48-30.420231
Set_15_a_bigyin_2025-03-25_13-44-50.515226_6.38989898989899e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:55:34.193652,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.38989898989899e-08,6.38989898989899e-07,0,0.3,0.1,0,0,1,1,0.0381277034779547,0.0338203233665939,0.0386032095986586,0.0340753923220543,0.0274256339634603,0.0248261061988395,bigwig_2025-04-08_22-46-55.597729
Set_15_a_bigyin_2025-03-25_13-45-05.567262_6.53333333333333e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:56:28.149521,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.53333333333333e-08,6.53333333333333e-07,0,0.3,0.1,0,0,1,1,0.0409384525724007,0.0363981598948775,0.0377627003041584,0.0333237329199782,0.027464662165749,0.0249094849545818,bigwig_2025-04-08_22-49-02.662878
Set_15_a_bigyin_2025-03-25_13-45-20.581778_6.82020202020202e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:56:50.328182,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.82020202020202e-08,6.82020202020202e-07,0,0.3,0.1,0,0,1,1,0.041492119044201,0.0360755445930434,0.0418688118852715,0.0366031987132128,0.0285995139237259,0.0257553681538303,bigwig_2025-04-08_22-51-46.660493
Set_15_a_bigyin_2025-03-25_13-57-50.707233_7.25050505050505e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:09:19.698526,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,7.25050505050505e-08,7.25050505050505e-07,0,0.3,0.1,0,0,1,1,0.0398279799499931,0.0348313067207038,0.044736519541581,0.0393373464944316,0.0313595041163646,0.0285022538678731,bigfoot_2025-04-08_23-56-22.81735
Set_15_a_bigyin_2025-03-25_13-57-50.710463_7.10707070707071e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:08:46.981161,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,7.10707070707071e-08,7.10707070707071e-07,0,0.3,0.1,0,0,1,1,0.0426882311796157,0.0375618811927072,0.0445721054866626,0.0391813257959062,0.0323558626350304,0.0289768051591737,bigfoot_2025-04-09_00-02-16.142563
Set_15_a_bigyin_2025-03-25_13-59-20.546756_7.68080808080808e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:10:24.04038,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,7.68080808080808e-08,7.68080808080808e-07,0,0.3,0.1,0,0,1,1,0.0517069927834802,0.045232671562821,0.0550512149671031,0.0483456521597512,0.0385587942124118,0.0348641733579813,bigfoot_2025-04-09_00-10-50.553004
Set_15_a_bigyin_2025-03-25_13-59-50.58127_7.82424242424243e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:11:17.5433,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,7.82424242424243e-08,7.82424242424243e-07,0,0.3,0.1,0,0,1,1,0.0487426954129486,0.042656286061388,0.0488552980446703,0.0423126811663986,0.0342766420093143,0.0306058100343978,bigfoot_2025-04-09_00-31-51.763268
Set_15_a_bigyin_2025-03-25_14-11-50.567299_8.11111111111111e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:23:19.460856,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,8.11111111111111e-08,8.11111111111111e-07,0,0.3,0.1,0,0,1,1,0.0540283959325307,0.0473018101204458,0.0527502466921737,0.0462927780480183,0.0381840789295519,0.0345703380624282,bigfoot_2025-04-09_00-32-56.513371
Set_15_a_bigyin_2025-03-25_14-11-50.674015_7.96767676767677e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:22:17.921727,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,7.96767676767677e-08,7.96767676767677e-07,0,0.3,0.1,0,0,1,1,0.0476913967151989,0.0414931056318171,0.0528945997886963,0.046417069529812,0.038142462752913,0.0346069626336037,bigfoot_2025-04-09_00-58-19.634185
Set_15_a_bigyin_2025-03-25_14-12-50.546041_8.25454545454546e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:24:21.309895,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,8.25454545454546e-08,8.25454545454546e-07,0,0.3,0.1,0,0,1,1,0.0520375379774506,0.0456771531151761,0.0555693860693904,0.0489380459615578,0.0387198116111616,0.0351493251785003,bigwig_2025-04-09_01-09-08.575479
Set_15_a_bigyin_2025-03-25_14-13-35.560332_8.3979797979798e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:24:59.103181,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,8.3979797979798e-08,8.3979797979798e-07,0,0.3,0.1,0,0,1,1,0.0573938770391403,0.0504777865683282,0.0517965165161481,0.0454723764663676,0.0357122922790424,0.0323480146036227,bigwig_2025-04-09_01-19-28.952063
Set_15_a_bigyin_2025-03-25_14-24-50.577229_8.68484848484849e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:36:40.928739,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,8.68484848484849e-08,8.68484848484849e-07,0,0.3,0.1,0,0,1,1,0.0540082713284694,0.0477207469039366,0.0532049202445756,0.0467369337593033,0.038182609945507,0.0343159509370445,bigwig_2025-04-09_01-26-30.472986
Set_15_a_bigyin_2025-03-25_14-25-35.566485_8.82828282828283e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:37:40.592335,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,8.82828282828283e-08,8.82828282828283e-07,0,0.3,0.1,0,0,1,1,0.0547822884859981,0.0473206129243,0.0560298888747605,0.048617183538397,0.0392124754003295,0.035324493928051,bigwig_2025-04-09_01-31-17.10517
Set_15_a_bigyin_2025-03-25_14-26-50.574164_9.11515151515152e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:39:12.163463,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,9.11515151515152e-08,9.11515151515152e-07,0,0.3,0.1,0,0,1,1,0.0566397100283841,0.0481680360353996,0.058725538162792,0.050640349618814,0.0414984292131525,0.03738223217578,bigwig_2025-04-09_01-30-43.706763
Set_15_a_bigyin_2025-03-25_14-27-05.553479_9.25858585858586e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:39:09.27806,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,9.25858585858586e-08,9.25858585858586e-07,0,0.3,0.1,0,0,1,1,0.0547781592484981,0.0472157196516319,0.064065774776605,0.055875375040268,0.0454341281188795,0.0409923620874325,bigwig_2025-04-09_01-30-11.490477
Set_15_a_bigyin_2025-03-25_14-39-05.571358_9.68888888888889e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:50:48.300387,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,9.68888888888889e-08,9.68888888888889e-07,0,0.3,0.1,0,0,1,1,0.0613114121320754,0.0532550314830124,0.0600765245136989,0.0524518119198585,0.0408113746576954,0.0370731059809139,bigfoot_2025-04-09_02-30-02.930632
Set_15_a_bigyin_2025-03-25_14-40-05.576715_9.83232323232323e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:52:31.465097,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,9.83232323232323e-08,9.83232323232323e-07,0,0.3,0.1,0,0,1,1,0.0718807508115432,0.0621674417204586,0.0670662041907082,0.0583530012842165,0.0470074755512083,0.0426371352529685,bigfoot_2025-04-09_02-37-04.725435
Set_15_a_bigyin_2025-03-25_14-41-20.599503_9.97575757575758e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:54:06.798942,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,9.97575757575758e-08,9.97575757575758e-07,0,0.3,0.1,0,0,1,1,0.0654227834248387,0.0567216033259133,0.0627927781237441,0.054671284553057,0.0443063046739717,0.0396510501410795,bigfoot_2025-04-09_02-47-39.984625
Set_15_a_bigyin_2025-03-25_14-41-20.602308_1.01191919191919e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 14:52:20.132498,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.01191919191919e-07,1.01191919191919e-06,0,0.3,0.1,0,0,1,1,0.0654022415382241,0.0567357557281044,0.0626658242862324,0.0545172036893556,0.0435291893290482,0.0389211730426546,bigfoot_2025-04-09_03-06-25.846027
Set_15_a_bigyin_2025-03-25_14-53-05.997865_1.04060606060606e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:05:19.793178,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.04060606060606e-07,1.04060606060606e-06,0,0.3,0.1,0,0,1,1,0.0595393052934171,0.0510744271626944,0.0622336821525997,0.0535260388420348,0.0441963733153307,0.0396511684739736,bigfoot_2025-04-09_03-05-29.476038
Set_15_a_bigyin_2025-03-25_14-54-35.555391_1.0549494949495e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:06:52.495503,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.0549494949495e-07,1.0549494949495e-06,0,0.3,0.1,0,0,1,1,0.0667591776572802,0.0582919163287844,0.0712731648508091,0.0624467782865545,0.050294237989614,0.0452244384195722,bigfoot_2025-04-09_03-34-56.674432
Set_15_a_bigyin_2025-03-25_14-54-50.932287_1.06929292929293e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:05:53.361742,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.06929292929293e-07,1.06929292929293e-06,0,0.3,0.1,0,0,1,1,0.0730087239595246,0.0646288010210421,0.0691917536837633,0.0612606875351744,0.0493350143718692,0.0445834389034516,bigwig_2025-04-09_03-46-40.62632
Set_15_a_bigyin_2025-03-25_14-56-20.556934_1.08363636363636e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:08:38.227342,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.08363636363636e-07,1.08363636363636e-06,0,0.3,0.1,0,0,1,1,0.0724731197394264,0.0630534790454017,0.0708764267754058,0.0621111218256743,0.0485125960058889,0.0438301213341917,bigwig_2025-04-09_04-01-02.955066
Set_15_a_bigyin_2025-03-25_15-07-20.632607_1.1410101010101e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:19:04.585396,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.1410101010101e-07,1.1410101010101e-06,0,0.3,0.1,0,0,1,1,0.0713101100930203,0.0621607474074556,0.0706881756913299,0.0617687238515384,0.0490000949026102,0.0443049166912409,bigwig_2025-04-09_04-03-48.735459
Set_15_a_bigyin_2025-03-25_15-07-50.644871_1.15535353535354e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:19:55.113802,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.15535353535354e-07,1.15535353535354e-06,0,0.3,0.1,0,0,1,1,0.070288767831272,0.0616806828902389,0.0744345476446387,0.0657075787174426,0.0546481780135476,0.0493950156674447,bigwig_2025-04-09_04-09-47.982641
Set_15_a_bigyin_2025-03-25_15-08-50.543387_1.16969696969697e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:20:49.311538,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.16969696969697e-07,1.16969696969697e-06,0,0.3,0.1,0,0,1,1,0.072160952228475,0.0625235799971391,0.0771345899583573,0.0672037368899708,0.055099594098609,0.049999594330335,bigwig_2025-04-09_04-10-42.294632
Set_15_a_bigyin_2025-03-25_15-10-35.559999_1.1840404040404e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:22:37.88445,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.1840404040404e-07,1.1840404040404e-06,0,0.3,0.1,0,0,1,1,0.0790118047254753,0.0686260818333661,0.0750092519570886,0.0642342594955425,0.0494160769674251,0.0441842519380173,bigwig_2025-04-09_04-09-48.598664
Set_15_a_bigyin_2025-03-25_15-20-50.726453_1.21272727272727e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:33:50.153859,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.21272727272727e-07,1.21272727272727e-06,0,0.3,0.1,0,0,1,1,0.0841146979770399,0.073394720071373,0.0789798952826162,0.0687501024381156,0.0537525004055639,0.0485554691197996,bigfoot_2025-04-09_05-03-54.360178
Set_15_a_bigyin_2025-03-25_15-21-50.48302_1.22707070707071e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:34:13.553107,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.22707070707071e-07,1.22707070707071e-06,0,0.3,0.1,0,0,1,1,0.0730956258016424,0.0642247137158761,0.0739034203910698,0.0648833621109216,0.0505001293503747,0.0458029271517687,bigfoot_2025-04-09_05-06-59.657387
Set_15_a_bigyin_2025-03-25_15-22-50.55907_1.24141414141414e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:35:46.944517,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.24141414141414e-07,1.24141414141414e-06,0,0.3,0.1,0,0,1,1,0.0757507281167569,0.0648204899423395,0.0773024296972279,0.0671371534879378,0.0529070121659618,0.0475543758942174,bigfoot_2025-04-09_05-20-03.777411
Set_15_a_bigyin_2025-03-25_15-24-20.657198_1.25575757575758e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:36:42.374529,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.25575757575758e-07,1.25575757575758e-06,0,0.3,0.1,0,0,1,1,0.0801282563290697,0.0704679829568834,0.0850942425530358,0.0748365616610033,0.0607214906986011,0.0547880323386011,bigfoot_2025-04-09_05-40-07.435954
Set_15_a_bigyin_2025-03-25_15-35-35.567689_1.31313131313131e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 15:49:33.715757,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.31313131313131e-07,1.31313131313131e-06,0,0.3,0.1,0,0,1,1,0.0782740885862632,0.0684078603411617,0.0811104935159878,0.0706995923204688,0.0556901380585479,0.050186475759972,bigfoot_2025-04-09_05-40-20.57034
